TXNID:236842 | STATUS:REJECTED | LATENCY:92ms
TXNID:391581 | STATUS:REJECTED | LATENCY:113ms
TXNID:292884 | STATUS:SUCCESS | LATENCY:6ms
TXNID:131847 | STATUS:SUCCESS | LATENCY:101ms
TXNID:68277 | STATUS:REJECTED | LATENCY:109ms
TXNID:776265 | STATUS:PENDING | LATENCY:104ms
TXNID:390536 | STATUS:PENDING | LATENCY:169ms
TXNID:300048 | STATUS:REJECTED | LATENCY:99ms
TXNID:445809 | STATUS:FAILURE | LATENCY:118ms
TXNID:592047 | STATUS:SUCCESS | LATENCY:115ms
TXNID:636878 | STATUS:SUCCESS | LATENCY:61ms
TXNID:596260 | STATUS:SUCCESS | LATENCY:38ms
TXNID:899781 | STATUS:PENDING | LATENCY:19ms
TXNID:882895 | STATUS:SUCCESS | LATENCY:106ms
TXNID:693101 | STATUS:FAILURE | LATENCY:24ms
TXNID:464811 | STATUS:FAILURE | LATENCY:159ms
TXNID:825319 | STATUS:SUCCESS | LATENCY:184ms
TXNID:222715 | STATUS:PENDING | LATENCY:7ms
TXNID:97627 | STATUS:SUCCESS | LATENCY:40ms
TXNID:76878 | STATUS:PENDING | LATENCY:119ms
TXNID:49797 | STATUS:REJECTED | LATENCY:122ms
TXNID:745504 | STATUS:PENDING | LATENCY:160ms
TXNID:473423 | STATUS:FAILURE | LATENCY:90ms
TXNID:762534 | STATUS:FAILURE | LATENCY:33ms
TXNID:714042 | STATUS:SUCCESS | LATENCY:19ms
TXNID:273060 | STATUS:REJECTED | LATENCY:154ms
TXNID:553799 | STATUS:SUCCESS | LATENCY:150ms
TXNID:648289 | STATUS:FAILURE | LATENCY:96ms
TXNID:95942 | STATUS:REJECTED | LATENCY:21ms
TXNID:334786 | STATUS:SUCCESS | LATENCY:41ms
TXNID:960484 | STATUS:REJECTED | LATENCY:65ms
TXNID:647279 | STATUS:SUCCESS | LATENCY:38ms
TXNID:614208 | STATUS:REJECTED | LATENCY:94ms
TXNID:862935 | STATUS:REJECTED | LATENCY:78ms
TXNID:412639 | STATUS:REJECTED | LATENCY:18ms
TXNID:616864 | STATUS:REJECTED | LATENCY:20ms
TXNID:592753 | STATUS:REJECTED | LATENCY:66ms
TXNID:357256 | STATUS:PENDING | LATENCY:171ms
TXNID:510892 | STATUS:SUCCESS | LATENCY:70ms
TXNID:203876 | STATUS:REJECTED | LATENCY:120ms
TXNID:251634 | STATUS:REJECTED | LATENCY:87ms
TXNID:796134 | STATUS:FAILURE | LATENCY:57ms
TXNID:783245 | STATUS:PENDING | LATENCY:110ms
TXNID:433819 | STATUS:SUCCESS | LATENCY:198ms
TXNID:697699 | STATUS:PENDING | LATENCY:183ms
TXNID:2415 | STATUS:SUCCESS | LATENCY:164ms
TXNID:692075 | STATUS:SUCCESS | LATENCY:121ms
TXNID:63013 | STATUS:SUCCESS | LATENCY:99ms
TXNID:83954 | STATUS:PENDING | LATENCY:49ms
TXNID:427730 | STATUS:FAILURE | LATENCY:176ms
TXNID:75097 | STATUS:PENDING | LATENCY:52ms
TXNID:685791 | STATUS:REJECTED | LATENCY:4ms
TXNID:613190 | STATUS:REJECTED | LATENCY:118ms
TXNID:403504 | STATUS:FAILURE | LATENCY:77ms
TXNID:159300 | STATUS:FAILURE | LATENCY:130ms
TXNID:336543 | STATUS:SUCCESS | LATENCY:192ms
TXNID:252586 | STATUS:FAILURE | LATENCY:132ms
TXNID:154974 | STATUS:PENDING | LATENCY:196ms
TXNID:557767 | STATUS:REJECTED | LATENCY:50ms
TXNID:58294 | STATUS:SUCCESS | LATENCY:164ms
TXNID:968090 | STATUS:PENDING | LATENCY:123ms
TXNID:910884 | STATUS:FAILURE | LATENCY:108ms
TXNID:859218 | STATUS:PENDING | LATENCY:83ms
TXNID:303075 | STATUS:PENDING | LATENCY:151ms
TXNID:395449 | STATUS:PENDING | LATENCY:31ms
TXNID:610209 | STATUS:SUCCESS | LATENCY:28ms
TXNID:574503 | STATUS:SUCCESS | LATENCY:116ms
TXNID:299395 | STATUS:SUCCESS | LATENCY:77ms
TXNID:657457 | STATUS:PENDING | LATENCY:172ms
TXNID:274203 | STATUS:PENDING | LATENCY:7ms
TXNID:34869 | STATUS:FAILURE | LATENCY:72ms
TXNID:518109 | STATUS:REJECTED | LATENCY:66ms
TXNID:817973 | STATUS:PENDING | LATENCY:199ms
TXNID:945879 | STATUS:SUCCESS | LATENCY:180ms
TXNID:242014 | STATUS:PENDING | LATENCY:36ms
TXNID:723382 | STATUS:REJECTED | LATENCY:83ms
TXNID:3817 | STATUS:PENDING | LATENCY:41ms
TXNID:672299 | STATUS:SUCCESS | LATENCY:53ms
TXNID:509151 | STATUS:PENDING | LATENCY:52ms
TXNID:311849 | STATUS:PENDING | LATENCY:125ms
TXNID:911834 | STATUS:PENDING | LATENCY:127ms
TXNID:256338 | STATUS:SUCCESS | LATENCY:155ms
TXNID:120318 | STATUS:PENDING | LATENCY:17ms
TXNID:915313 | STATUS:REJECTED | LATENCY:104ms
TXNID:209547 | STATUS:REJECTED | LATENCY:188ms
TXNID:76698 | STATUS:REJECTED | LATENCY:16ms
TXNID:773764 | STATUS:SUCCESS | LATENCY:52ms
TXNID:540648 | STATUS:FAILURE | LATENCY:16ms
TXNID:549971 | STATUS:PENDING | LATENCY:6ms
TXNID:18724 | STATUS:PENDING | LATENCY:186ms
TXNID:159872 | STATUS:PENDING | LATENCY:193ms
TXNID:103312 | STATUS:SUCCESS | LATENCY:15ms
TXNID:627296 | STATUS:FAILURE | LATENCY:159ms
TXNID:386993 | STATUS:REJECTED | LATENCY:135ms
TXNID:356760 | STATUS:REJECTED | LATENCY:151ms
TXNID:46788 | STATUS:SUCCESS | LATENCY:185ms
TXNID:115757 | STATUS:PENDING | LATENCY:190ms
TXNID:375163 | STATUS:SUCCESS | LATENCY:171ms
TXNID:168353 | STATUS:FAILURE | LATENCY:27ms
TXNID:434159 | STATUS:SUCCESS | LATENCY:152ms
TXNID:305420 | STATUS:REJECTED | LATENCY:42ms
TXNID:676054 | STATUS:REJECTED | LATENCY:17ms
TXNID:465563 | STATUS:FAILURE | LATENCY:129ms
TXNID:589871 | STATUS:REJECTED | LATENCY:34ms
TXNID:229876 | STATUS:FAILURE | LATENCY:89ms
TXNID:736493 | STATUS:SUCCESS | LATENCY:121ms
TXNID:152750 | STATUS:FAILURE | LATENCY:24ms
TXNID:259299 | STATUS:REJECTED | LATENCY:150ms
TXNID:196787 | STATUS:REJECTED | LATENCY:4ms
TXNID:494814 | STATUS:SUCCESS | LATENCY:85ms
TXNID:601787 | STATUS:SUCCESS | LATENCY:95ms
TXNID:628217 | STATUS:SUCCESS | LATENCY:89ms
TXNID:278431 | STATUS:FAILURE | LATENCY:68ms
TXNID:791145 | STATUS:SUCCESS | LATENCY:5ms
TXNID:148709 | STATUS:SUCCESS | LATENCY:103ms
TXNID:394051 | STATUS:SUCCESS | LATENCY:2ms
TXNID:578118 | STATUS:SUCCESS | LATENCY:172ms
TXNID:56190 | STATUS:FAILURE | LATENCY:142ms
TXNID:581478 | STATUS:SUCCESS | LATENCY:146ms
TXNID:345507 | STATUS:PENDING | LATENCY:45ms
TXNID:543542 | STATUS:SUCCESS | LATENCY:175ms
TXNID:426156 | STATUS:PENDING | LATENCY:55ms
TXNID:200046 | STATUS:REJECTED | LATENCY:93ms
TXNID:797339 | STATUS:FAILURE | LATENCY:20ms
TXNID:12327 | STATUS:SUCCESS | LATENCY:193ms
TXNID:452985 | STATUS:FAILURE | LATENCY:56ms
TXNID:615968 | STATUS:REJECTED | LATENCY:23ms
TXNID:349550 | STATUS:FAILURE | LATENCY:187ms
TXNID:963789 | STATUS:FAILURE | LATENCY:192ms
TXNID:450413 | STATUS:PENDING | LATENCY:109ms
TXNID:776523 | STATUS:PENDING | LATENCY:36ms
TXNID:583722 | STATUS:REJECTED | LATENCY:59ms
TXNID:901212 | STATUS:REJECTED | LATENCY:176ms
TXNID:238137 | STATUS:REJECTED | LATENCY:97ms
TXNID:272441 | STATUS:FAILURE | LATENCY:188ms
TXNID:513794 | STATUS:PENDING | LATENCY:94ms
TXNID:709351 | STATUS:PENDING | LATENCY:181ms
TXNID:353812 | STATUS:REJECTED | LATENCY:129ms
TXNID:997593 | STATUS:FAILURE | LATENCY:1ms
TXNID:788981 | STATUS:SUCCESS | LATENCY:96ms
TXNID:843464 | STATUS:FAILURE | LATENCY:141ms
TXNID:763137 | STATUS:REJECTED | LATENCY:171ms
TXNID:846542 | STATUS:REJECTED | LATENCY:182ms
TXNID:421780 | STATUS:REJECTED | LATENCY:55ms
TXNID:262337 | STATUS:SUCCESS | LATENCY:63ms
TXNID:202000 | STATUS:REJECTED | LATENCY:44ms
TXNID:900779 | STATUS:PENDING | LATENCY:60ms
TXNID:456405 | STATUS:FAILURE | LATENCY:179ms
TXNID:923554 | STATUS:REJECTED | LATENCY:144ms
TXNID:591567 | STATUS:PENDING | LATENCY:20ms
TXNID:339649 | STATUS:SUCCESS | LATENCY:84ms
TXNID:941899 | STATUS:REJECTED | LATENCY:197ms
TXNID:325630 | STATUS:REJECTED | LATENCY:130ms
TXNID:220713 | STATUS:REJECTED | LATENCY:159ms
TXNID:224162 | STATUS:REJECTED | LATENCY:8ms
TXNID:975981 | STATUS:SUCCESS | LATENCY:146ms
TXNID:563225 | STATUS:FAILURE | LATENCY:67ms
TXNID:557385 | STATUS:REJECTED | LATENCY:48ms
TXNID:210304 | STATUS:SUCCESS | LATENCY:167ms
TXNID:893177 | STATUS:REJECTED | LATENCY:28ms
TXNID:877580 | STATUS:REJECTED | LATENCY:140ms
TXNID:429267 | STATUS:PENDING | LATENCY:16ms
TXNID:478913 | STATUS:SUCCESS | LATENCY:63ms
TXNID:65116 | STATUS:SUCCESS | LATENCY:126ms
TXNID:574501 | STATUS:PENDING | LATENCY:189ms
TXNID:620703 | STATUS:PENDING | LATENCY:60ms
TXNID:840604 | STATUS:FAILURE | LATENCY:133ms
TXNID:133954 | STATUS:REJECTED | LATENCY:136ms
TXNID:915046 | STATUS:PENDING | LATENCY:53ms
TXNID:297178 | STATUS:FAILURE | LATENCY:57ms
TXNID:500084 | STATUS:SUCCESS | LATENCY:120ms
TXNID:1506 | STATUS:FAILURE | LATENCY:198ms
TXNID:469767 | STATUS:REJECTED | LATENCY:77ms
TXNID:700847 | STATUS:PENDING | LATENCY:68ms
TXNID:947440 | STATUS:PENDING | LATENCY:196ms
TXNID:640949 | STATUS:FAILURE | LATENCY:114ms
TXNID:149937 | STATUS:REJECTED | LATENCY:76ms
TXNID:758491 | STATUS:PENDING | LATENCY:177ms
TXNID:226499 | STATUS:SUCCESS | LATENCY:165ms
TXNID:868556 | STATUS:FAILURE | LATENCY:169ms
TXNID:226831 | STATUS:SUCCESS | LATENCY:35ms
TXNID:444835 | STATUS:PENDING | LATENCY:105ms
TXNID:680348 | STATUS:PENDING | LATENCY:139ms
TXNID:343461 | STATUS:FAILURE | LATENCY:44ms
TXNID:233765 | STATUS:FAILURE | LATENCY:22ms
TXNID:14382 | STATUS:REJECTED | LATENCY:149ms
TXNID:677542 | STATUS:SUCCESS | LATENCY:11ms
TXNID:942082 | STATUS:PENDING | LATENCY:197ms
TXNID:21202 | STATUS:PENDING | LATENCY:154ms
TXNID:486025 | STATUS:PENDING | LATENCY:29ms
TXNID:808949 | STATUS:PENDING | LATENCY:127ms
TXNID:47612 | STATUS:REJECTED | LATENCY:188ms
TXNID:958685 | STATUS:SUCCESS | LATENCY:54ms
TXNID:451883 | STATUS:SUCCESS | LATENCY:115ms
TXNID:874168 | STATUS:FAILURE | LATENCY:32ms
TXNID:104707 | STATUS:PENDING | LATENCY:180ms
TXNID:949534 | STATUS:FAILURE | LATENCY:84ms
TXNID:23170 | STATUS:PENDING | LATENCY:133ms
TXNID:28310 | STATUS:SUCCESS | LATENCY:57ms
TXNID:216912 | STATUS:PENDING | LATENCY:77ms
TXNID:880823 | STATUS:FAILURE | LATENCY:63ms
TXNID:46126 | STATUS:PENDING | LATENCY:111ms
TXNID:540241 | STATUS:SUCCESS | LATENCY:136ms
TXNID:51027 | STATUS:FAILURE | LATENCY:89ms
TXNID:636410 | STATUS:PENDING | LATENCY:197ms
TXNID:128440 | STATUS:SUCCESS | LATENCY:157ms
TXNID:202229 | STATUS:FAILURE | LATENCY:124ms
TXNID:21292 | STATUS:REJECTED | LATENCY:143ms
TXNID:312259 | STATUS:REJECTED | LATENCY:117ms
TXNID:924485 | STATUS:PENDING | LATENCY:168ms
TXNID:274323 | STATUS:SUCCESS | LATENCY:112ms
TXNID:403764 | STATUS:REJECTED | LATENCY:71ms
TXNID:40196 | STATUS:SUCCESS | LATENCY:87ms
TXNID:885464 | STATUS:PENDING | LATENCY:121ms
TXNID:63595 | STATUS:SUCCESS | LATENCY:155ms
TXNID:91080 | STATUS:PENDING | LATENCY:127ms
TXNID:935255 | STATUS:REJECTED | LATENCY:2ms
TXNID:71360 | STATUS:SUCCESS | LATENCY:57ms
TXNID:318562 | STATUS:PENDING | LATENCY:22ms
TXNID:909287 | STATUS:FAILURE | LATENCY:90ms
TXNID:749574 | STATUS:REJECTED | LATENCY:70ms
TXNID:47118 | STATUS:PENDING | LATENCY:125ms
TXNID:741759 | STATUS:PENDING | LATENCY:131ms
TXNID:183094 | STATUS:PENDING | LATENCY:185ms
TXNID:392031 | STATUS:SUCCESS | LATENCY:166ms
TXNID:280903 | STATUS:FAILURE | LATENCY:118ms
TXNID:403932 | STATUS:REJECTED | LATENCY:193ms
TXNID:198017 | STATUS:SUCCESS | LATENCY:185ms
TXNID:164152 | STATUS:SUCCESS | LATENCY:158ms
TXNID:518100 | STATUS:FAILURE | LATENCY:20ms
TXNID:829179 | STATUS:REJECTED | LATENCY:182ms
TXNID:625881 | STATUS:SUCCESS | LATENCY:111ms
TXNID:486133 | STATUS:FAILURE | LATENCY:179ms
TXNID:462583 | STATUS:PENDING | LATENCY:16ms
TXNID:59756 | STATUS:REJECTED | LATENCY:39ms
TXNID:976599 | STATUS:REJECTED | LATENCY:27ms
TXNID:262837 | STATUS:FAILURE | LATENCY:35ms
TXNID:451542 | STATUS:PENDING | LATENCY:39ms
TXNID:598586 | STATUS:SUCCESS | LATENCY:184ms
TXNID:688717 | STATUS:FAILURE | LATENCY:64ms
TXNID:78455 | STATUS:FAILURE | LATENCY:106ms
TXNID:892198 | STATUS:FAILURE | LATENCY:61ms
TXNID:621316 | STATUS:REJECTED | LATENCY:87ms
TXNID:705576 | STATUS:FAILURE | LATENCY:105ms
TXNID:542773 | STATUS:PENDING | LATENCY:62ms
TXNID:421528 | STATUS:PENDING | LATENCY:55ms
TXNID:299037 | STATUS:FAILURE | LATENCY:74ms
TXNID:224081 | STATUS:FAILURE | LATENCY:58ms
TXNID:498018 | STATUS:PENDING | LATENCY:186ms
TXNID:931072 | STATUS:PENDING | LATENCY:3ms
TXNID:35585 | STATUS:PENDING | LATENCY:116ms
TXNID:662524 | STATUS:PENDING | LATENCY:164ms
TXNID:54946 | STATUS:REJECTED | LATENCY:185ms
TXNID:89769 | STATUS:REJECTED | LATENCY:74ms
TXNID:839889 | STATUS:SUCCESS | LATENCY:164ms
TXNID:677668 | STATUS:SUCCESS | LATENCY:152ms
TXNID:391366 | STATUS:FAILURE | LATENCY:4ms
TXNID:779550 | STATUS:REJECTED | LATENCY:99ms
TXNID:204440 | STATUS:FAILURE | LATENCY:135ms
TXNID:960672 | STATUS:PENDING | LATENCY:58ms
TXNID:451862 | STATUS:SUCCESS | LATENCY:56ms
TXNID:275139 | STATUS:SUCCESS | LATENCY:114ms
TXNID:372517 | STATUS:SUCCESS | LATENCY:23ms
TXNID:554979 | STATUS:FAILURE | LATENCY:168ms
TXNID:845189 | STATUS:PENDING | LATENCY:27ms
TXNID:381591 | STATUS:SUCCESS | LATENCY:102ms
TXNID:778568 | STATUS:FAILURE | LATENCY:84ms
TXNID:964563 | STATUS:SUCCESS | LATENCY:158ms
TXNID:348348 | STATUS:SUCCESS | LATENCY:83ms
TXNID:143675 | STATUS:REJECTED | LATENCY:115ms
TXNID:788075 | STATUS:PENDING | LATENCY:155ms
TXNID:408526 | STATUS:FAILURE | LATENCY:152ms
TXNID:323025 | STATUS:PENDING | LATENCY:28ms
TXNID:531144 | STATUS:REJECTED | LATENCY:87ms
TXNID:384961 | STATUS:SUCCESS | LATENCY:157ms
TXNID:524448 | STATUS:PENDING | LATENCY:117ms
TXNID:710405 | STATUS:FAILURE | LATENCY:147ms
TXNID:606786 | STATUS:REJECTED | LATENCY:65ms
TXNID:476766 | STATUS:REJECTED | LATENCY:184ms
TXNID:853483 | STATUS:PENDING | LATENCY:167ms
TXNID:430571 | STATUS:PENDING | LATENCY:166ms
TXNID:112078 | STATUS:PENDING | LATENCY:25ms
TXNID:383905 | STATUS:FAILURE | LATENCY:13ms
TXNID:504542 | STATUS:PENDING | LATENCY:92ms
TXNID:146372 | STATUS:REJECTED | LATENCY:31ms
TXNID:565189 | STATUS:PENDING | LATENCY:171ms
TXNID:866545 | STATUS:PENDING | LATENCY:49ms
TXNID:293510 | STATUS:REJECTED | LATENCY:191ms
TXNID:903672 | STATUS:PENDING | LATENCY:143ms
TXNID:978501 | STATUS:SUCCESS | LATENCY:55ms
TXNID:403945 | STATUS:PENDING | LATENCY:122ms
TXNID:218072 | STATUS:FAILURE | LATENCY:131ms
TXNID:697371 | STATUS:REJECTED | LATENCY:88ms
TXNID:413434 | STATUS:REJECTED | LATENCY:60ms
TXNID:210411 | STATUS:REJECTED | LATENCY:66ms
TXNID:528299 | STATUS:PENDING | LATENCY:95ms
TXNID:694248 | STATUS:FAILURE | LATENCY:124ms
TXNID:126081 | STATUS:FAILURE | LATENCY:110ms
TXNID:906845 | STATUS:PENDING | LATENCY:4ms
TXNID:335895 | STATUS:FAILURE | LATENCY:44ms
TXNID:751656 | STATUS:REJECTED | LATENCY:127ms
TXNID:734383 | STATUS:REJECTED | LATENCY:79ms
TXNID:454913 | STATUS:REJECTED | LATENCY:62ms
TXNID:930581 | STATUS:SUCCESS | LATENCY:53ms
TXNID:628552 | STATUS:SUCCESS | LATENCY:199ms
TXNID:474856 | STATUS:FAILURE | LATENCY:166ms
TXNID:469171 | STATUS:FAILURE | LATENCY:78ms
TXNID:437916 | STATUS:REJECTED | LATENCY:23ms
TXNID:527152 | STATUS:FAILURE | LATENCY:112ms
TXNID:755879 | STATUS:SUCCESS | LATENCY:85ms
TXNID:763486 | STATUS:SUCCESS | LATENCY:147ms
TXNID:60287 | STATUS:PENDING | LATENCY:34ms
TXNID:128114 | STATUS:REJECTED | LATENCY:40ms
TXNID:889264 | STATUS:REJECTED | LATENCY:190ms
TXNID:893093 | STATUS:PENDING | LATENCY:103ms
TXNID:230576 | STATUS:REJECTED | LATENCY:87ms
TXNID:569627 | STATUS:REJECTED | LATENCY:88ms
TXNID:838951 | STATUS:SUCCESS | LATENCY:6ms
TXNID:231574 | STATUS:SUCCESS | LATENCY:132ms
TXNID:477300 | STATUS:REJECTED | LATENCY:194ms
TXNID:496042 | STATUS:PENDING | LATENCY:165ms
TXNID:172608 | STATUS:FAILURE | LATENCY:95ms
TXNID:381476 | STATUS:REJECTED | LATENCY:18ms
TXNID:614318 | STATUS:REJECTED | LATENCY:42ms
TXNID:96414 | STATUS:FAILURE | LATENCY:100ms
TXNID:338954 | STATUS:REJECTED | LATENCY:2ms
TXNID:591127 | STATUS:REJECTED | LATENCY:53ms
TXNID:108829 | STATUS:REJECTED | LATENCY:152ms
TXNID:345106 | STATUS:FAILURE | LATENCY:179ms
TXNID:308638 | STATUS:FAILURE | LATENCY:142ms
TXNID:900257 | STATUS:SUCCESS | LATENCY:20ms
TXNID:513954 | STATUS:SUCCESS | LATENCY:153ms
TXNID:819713 | STATUS:REJECTED | LATENCY:130ms
TXNID:987577 | STATUS:SUCCESS | LATENCY:3ms
TXNID:179689 | STATUS:FAILURE | LATENCY:168ms
TXNID:255569 | STATUS:SUCCESS | LATENCY:85ms
TXNID:41232 | STATUS:PENDING | LATENCY:12ms
TXNID:131212 | STATUS:PENDING | LATENCY:148ms
TXNID:769628 | STATUS:REJECTED | LATENCY:194ms
TXNID:983242 | STATUS:PENDING | LATENCY:59ms
TXNID:757559 | STATUS:FAILURE | LATENCY:21ms
TXNID:663284 | STATUS:SUCCESS | LATENCY:76ms
TXNID:398851 | STATUS:FAILURE | LATENCY:74ms
TXNID:940244 | STATUS:REJECTED | LATENCY:35ms
TXNID:719219 | STATUS:FAILURE | LATENCY:146ms
TXNID:822862 | STATUS:FAILURE | LATENCY:34ms
TXNID:743692 | STATUS:FAILURE | LATENCY:100ms
TXNID:881070 | STATUS:PENDING | LATENCY:122ms
TXNID:633407 | STATUS:REJECTED | LATENCY:62ms
TXNID:764905 | STATUS:PENDING | LATENCY:109ms
TXNID:763435 | STATUS:PENDING | LATENCY:49ms
TXNID:292028 | STATUS:SUCCESS | LATENCY:107ms
TXNID:23056 | STATUS:REJECTED | LATENCY:158ms
TXNID:990860 | STATUS:REJECTED | LATENCY:64ms
TXNID:310282 | STATUS:SUCCESS | LATENCY:190ms
TXNID:377857 | STATUS:FAILURE | LATENCY:151ms
TXNID:851968 | STATUS:REJECTED | LATENCY:66ms
TXNID:850553 | STATUS:REJECTED | LATENCY:181ms
TXNID:972514 | STATUS:REJECTED | LATENCY:131ms
TXNID:272222 | STATUS:FAILURE | LATENCY:12ms
TXNID:816094 | STATUS:FAILURE | LATENCY:52ms
TXNID:298076 | STATUS:SUCCESS | LATENCY:83ms
TXNID:235639 | STATUS:FAILURE | LATENCY:66ms
TXNID:544573 | STATUS:SUCCESS | LATENCY:60ms
TXNID:200677 | STATUS:SUCCESS | LATENCY:27ms
TXNID:525218 | STATUS:SUCCESS | LATENCY:131ms
TXNID:474270 | STATUS:SUCCESS | LATENCY:69ms
TXNID:435996 | STATUS:SUCCESS | LATENCY:144ms
TXNID:739353 | STATUS:REJECTED | LATENCY:119ms
TXNID:844630 | STATUS:SUCCESS | LATENCY:125ms
TXNID:704891 | STATUS:FAILURE | LATENCY:63ms
TXNID:265653 | STATUS:SUCCESS | LATENCY:177ms
TXNID:80674 | STATUS:SUCCESS | LATENCY:187ms
TXNID:937245 | STATUS:FAILURE | LATENCY:138ms
TXNID:189592 | STATUS:PENDING | LATENCY:27ms
TXNID:975046 | STATUS:FAILURE | LATENCY:12ms
TXNID:736313 | STATUS:PENDING | LATENCY:122ms
TXNID:378794 | STATUS:REJECTED | LATENCY:79ms
TXNID:885549 | STATUS:PENDING | LATENCY:106ms
TXNID:918599 | STATUS:FAILURE | LATENCY:154ms
TXNID:655750 | STATUS:PENDING | LATENCY:113ms
TXNID:695467 | STATUS:FAILURE | LATENCY:28ms
TXNID:187646 | STATUS:PENDING | LATENCY:71ms
TXNID:948025 | STATUS:SUCCESS | LATENCY:125ms
TXNID:456090 | STATUS:REJECTED | LATENCY:154ms
TXNID:880416 | STATUS:SUCCESS | LATENCY:124ms
TXNID:587028 | STATUS:REJECTED | LATENCY:84ms
TXNID:673788 | STATUS:REJECTED | LATENCY:156ms
TXNID:113336 | STATUS:PENDING | LATENCY:169ms
TXNID:979403 | STATUS:SUCCESS | LATENCY:102ms
TXNID:301594 | STATUS:FAILURE | LATENCY:190ms
TXNID:471650 | STATUS:FAILURE | LATENCY:177ms
TXNID:400013 | STATUS:SUCCESS | LATENCY:26ms
TXNID:253537 | STATUS:PENDING | LATENCY:132ms
TXNID:115606 | STATUS:FAILURE | LATENCY:151ms
TXNID:789645 | STATUS:REJECTED | LATENCY:88ms
TXNID:165468 | STATUS:REJECTED | LATENCY:72ms
TXNID:912791 | STATUS:REJECTED | LATENCY:159ms
TXNID:477291 | STATUS:PENDING | LATENCY:113ms
TXNID:876681 | STATUS:REJECTED | LATENCY:69ms
TXNID:83960 | STATUS:REJECTED | LATENCY:182ms
TXNID:593147 | STATUS:REJECTED | LATENCY:165ms
TXNID:910401 | STATUS:FAILURE | LATENCY:91ms
TXNID:204236 | STATUS:REJECTED | LATENCY:171ms
TXNID:426501 | STATUS:FAILURE | LATENCY:84ms
TXNID:439873 | STATUS:PENDING | LATENCY:134ms
TXNID:235034 | STATUS:FAILURE | LATENCY:77ms
TXNID:997750 | STATUS:FAILURE | LATENCY:137ms
TXNID:248480 | STATUS:SUCCESS | LATENCY:189ms
TXNID:100615 | STATUS:PENDING | LATENCY:39ms
TXNID:951156 | STATUS:REJECTED | LATENCY:99ms
TXNID:915855 | STATUS:REJECTED | LATENCY:39ms
TXNID:886241 | STATUS:REJECTED | LATENCY:13ms
TXNID:987979 | STATUS:REJECTED | LATENCY:146ms
TXNID:280440 | STATUS:PENDING | LATENCY:160ms
TXNID:9299 | STATUS:REJECTED | LATENCY:113ms
TXNID:927610 | STATUS:SUCCESS | LATENCY:131ms
TXNID:539806 | STATUS:FAILURE | LATENCY:139ms
TXNID:139864 | STATUS:SUCCESS | LATENCY:64ms
TXNID:74281 | STATUS:PENDING | LATENCY:58ms
TXNID:347297 | STATUS:FAILURE | LATENCY:196ms
TXNID:483970 | STATUS:FAILURE | LATENCY:149ms
TXNID:880911 | STATUS:PENDING | LATENCY:17ms
TXNID:600887 | STATUS:FAILURE | LATENCY:32ms
TXNID:956225 | STATUS:PENDING | LATENCY:179ms
TXNID:456111 | STATUS:SUCCESS | LATENCY:39ms
TXNID:305588 | STATUS:FAILURE | LATENCY:10ms
TXNID:745740 | STATUS:PENDING | LATENCY:137ms
TXNID:91785 | STATUS:REJECTED | LATENCY:84ms
TXNID:522319 | STATUS:REJECTED | LATENCY:41ms
TXNID:592582 | STATUS:REJECTED | LATENCY:173ms
TXNID:272754 | STATUS:SUCCESS | LATENCY:108ms
TXNID:689565 | STATUS:REJECTED | LATENCY:179ms
TXNID:430497 | STATUS:REJECTED | LATENCY:48ms
TXNID:774360 | STATUS:FAILURE | LATENCY:197ms
TXNID:253224 | STATUS:PENDING | LATENCY:50ms
TXNID:163412 | STATUS:REJECTED | LATENCY:193ms
TXNID:722011 | STATUS:SUCCESS | LATENCY:16ms
TXNID:942341 | STATUS:SUCCESS | LATENCY:107ms
TXNID:550414 | STATUS:PENDING | LATENCY:168ms
TXNID:105028 | STATUS:SUCCESS | LATENCY:176ms
TXNID:83380 | STATUS:REJECTED | LATENCY:149ms
TXNID:214933 | STATUS:SUCCESS | LATENCY:55ms
TXNID:413913 | STATUS:PENDING | LATENCY:70ms
TXNID:553275 | STATUS:PENDING | LATENCY:72ms
TXNID:719407 | STATUS:PENDING | LATENCY:29ms
TXNID:505227 | STATUS:SUCCESS | LATENCY:185ms
TXNID:549807 | STATUS:SUCCESS | LATENCY:47ms
TXNID:122044 | STATUS:FAILURE | LATENCY:172ms
TXNID:250843 | STATUS:SUCCESS | LATENCY:100ms
TXNID:748497 | STATUS:FAILURE | LATENCY:157ms
TXNID:542382 | STATUS:FAILURE | LATENCY:181ms
TXNID:635873 | STATUS:FAILURE | LATENCY:192ms
TXNID:241029 | STATUS:REJECTED | LATENCY:176ms
TXNID:849799 | STATUS:FAILURE | LATENCY:65ms
TXNID:685624 | STATUS:FAILURE | LATENCY:125ms
TXNID:354187 | STATUS:PENDING | LATENCY:106ms
TXNID:135716 | STATUS:PENDING | LATENCY:35ms
TXNID:341962 | STATUS:SUCCESS | LATENCY:27ms
TXNID:797103 | STATUS:FAILURE | LATENCY:13ms
TXNID:817444 | STATUS:PENDING | LATENCY:17ms
TXNID:290471 | STATUS:FAILURE | LATENCY:159ms
TXNID:66129 | STATUS:REJECTED | LATENCY:4ms
TXNID:151036 | STATUS:PENDING | LATENCY:183ms
TXNID:427646 | STATUS:SUCCESS | LATENCY:70ms
TXNID:166759 | STATUS:SUCCESS | LATENCY:143ms
